"incident_id","offence_code","case_number","date","start_date","end_date","nibrs_code","victims","crimename1","crimename2","crimename3","district","location","city","state","zip_code","agency","place","sector","beat","pra","address_number","street_prefix_dir","address_street","street_suffix_dir","street_type","latitude","longitude","police_district_number","geolocation"
"201530440","2303","250023988","2025-05-30T07:21:25.000","2025-05-30T07:21:00.000","2025-05-30T00:00:00.000","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","SILVER SPRING","1200 BLK  EAST WEST HWY","SILVER SPRING","MD","20910","MCPD","Convenience Store","G","3G1","089","1200",,"EAST WEST",,"HWY","38.98994","-77.0289","3D","
,  
(38.9899, -77.0289)"
"201530440","5707","250023988","2025-05-30T07:21:25.000","2025-05-30T07:21:00.000","2025-05-30T00:00:00.000","90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","SILVER SPRING","1200 BLK  EAST WEST HWY","SILVER SPRING","MD","20910","MCPD","Convenience Store","G","3G1","089","1200",,"EAST WEST",,"HWY","38.98994","-77.0289","3D","
,  
(38.9899, -77.0289)"
"201530403","5707","250023980","2025-05-30T07:20:43.000","2025-05-30T07:15:00.000","2025-05-30T07:53:00.000","90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","ROCKVILLE","600 BLK  HUNGERFORD DR","ROCKVILLE","MD","20850","RCPD","Grocery/Supermarket","A","1A3","278","600",,"HUNGERFORD",,"DR","39.09199","-77.1532","1D","
,  
(39.092, -77.1532)"
"201530456","2308","250024051","2025-05-30T14:19:47.000","2025-05-30T07:00:00.000","2025-05-30T09:30:00.000","23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","ROCKVILLE","100 BLK  ROLLINS AVE","ROCKVILLE","MD","20852","RCPD","Residence - Apartment/Condo","A","1A1","269","100",,"ROLLINS",,"AVE","39.05883","-77.1213","1D","
,  
(39.0588, -77.1213)"
"201530527","1399","250023976","2025-05-30T05:38:48.000","2025-05-30T05:38:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN",,"GERMANTOWN","MD","20874","MCPD","Street - Other","N","5N1","447",,,"FOREST BROOK",,"RD","39.16878","-77.2502","5D","
,  
(39.1688, -77.2502)"
"201530393","1103","250023975","2025-05-30T04:18:31.000","2025-05-30T04:18:00.000",,"11A","1","Crime Against Person","Forcible Rape","RAPE - STRONG-ARM","SILVER SPRING","8000 BLK  13TH ST","SILVER SPRING","MD","20910","MCPD","Hotel/Motel/Etc.","G","3G1","090","8000",,"13TH",,"ST","0.0","0.0","3D","
,  
(0.0, 0.0)"
"201530392","2303","250023972","2025-05-30T02:57:12.000","2025-05-30T02:57:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","BETHESDA","7800 BLK  WISCONSIN AVE","BETHESDA","MD","20814","MCPD","Convenience Store","D","2D2","045","7800",,"WISCONSIN",,"AVE","38.98827","-77.095","2D","
,  
(38.9883, -77.095)"
"201530385","9199","250023774",,"2025-05-30T02:50:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20878","GPD","Street - In vehicle","P","6P2","449",,,"GREAT SENECA",,"HWY","39.15265","-77.2784","6D","
,  
(39.1527, -77.2784)"
"201530389","2305","250023971","2025-05-30T02:27:40.000","2025-05-30T02:27:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","ROCKVILLE","1  BLK  CALABASH CT","ROCKVILLE","MD","20850","MCPD","Residence - Yard","B","1B1","237","1",,"CALABASH",,"CT","39.08723","-77.2111","1D","
,  
(39.0872, -77.2111)"
"201530391","2305","250023973","2025-05-30T01:58:17.000","2025-05-30T01:58:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","GERMANTOWN","11100 BLK  FLANAGAN LA","GERMANTOWN","MD","20876","MCPD","Residence - Single Family","M","5M1","470","11100",,"FLANAGAN",,"LA","39.17523","-77.2272","5D","
,  
(39.1752, -77.2272)"
"201530391","3550","250023973","2025-05-30T01:58:17.000","2025-05-30T01:58:00.000",,"35B","1","Crime Against Society","Drug Equipment Violations","DRUGS - NARCOTIC EQUIP - POSSESS","GERMANTOWN","11100 BLK  FLANAGAN LA","GERMANTOWN","MD","20876","MCPD","Street - Residential","M","5M1","470","11100",,"FLANAGAN",,"LA","39.17523","-77.2272","5D","
,  
(39.1752, -77.2272)"
"201530493","2404","250024107","2025-05-30T19:19:39.000","2025-05-30T01:00:00.000","2025-05-30T02:00:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","ROCKVILLE","1900 BLK  VEIRS MILL RD","ROCKVILLE","MD","20851","RCPD","Gas Station","A","1A2","299","1900",,"VEIRS MILL",,"RD","39.07597","-77.1185","1D","
,  
(39.076, -77.1185)"
"201530387","5404","250023970","2025-05-30T00:44:26.000","2025-05-30T00:44:00.000",,"90D","1","Crime Against Society","Driving Under the Influence","DRIVING UNDER THE INFLUENCE LIQUOR","MONTGOMERY VILLAGE","8700 BLK  KELSO TER","GAITHERSBURG","MD","20877","GPD","Street - In vehicle","P","6P3","768","8700",,"KELSO",,"TER","0.0","0.0","6D","
,  
(0.0, 0.0)"
"201530390","2305","250023968","2025-05-30T00:42:29.000","2025-05-30T00:42:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","GERMANTOWN","19900 BLK  DUNSTABLE CIR","GERMANTOWN","MD","20876","MCPD","Residence -Townhouse/Duplex","M","5M1","470","19900",,"DUNSTABLE",,"CIR","39.18287","-77.2309","5D","
,  
(39.1829, -77.2309)"
"201530383","9199","250023962","2025-05-29T23:48:55.000","2025-05-29T23:48:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","SILVER SPRING","3900 BLK  BROADHEATH CIR","BURTONSVILLE","MD","20866","MCPD","Residence -Townhouse/Duplex","I","3I2","381","3900",,"BROADHEATH",,"CIR","39.10293","-76.93","3D","
,  
(39.1029, -76.93)"
"201530382","9113","250023964","2025-05-29T23:40:42.000","2025-05-29T23:40:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","SILVER SPRING","14200 BLK  BRADSHAW DR","SILVER SPRING","MD","20905","MCPD","Street - Residential","I","3I2","384","14200",,"BRADSHAW",,"DR","39.08925","-76.958","3D","
,  
(39.0893, -76.958)"
"201530388","1399","250023961","2025-05-29T23:39:40.000","2025-05-29T23:39:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","MONTGOMERY VILLAGE","1  BLK  WATER ST","GAITHERSBURG","MD","20877","GPD","Residence - Apt Ofc/Storage","P","6P1","430","1",,"WATER",,"ST","39.14064","-77.202","6D","
,  
(39.1406, -77.202)"
"201530388","1305","250023961","2025-05-29T23:39:40.000","2025-05-29T23:39:00.000",,"13A","1","Crime Against Person","Aggravated Assault","ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON","MONTGOMERY VILLAGE","1  BLK  WATER ST","GAITHERSBURG","MD","20877","GPD","Residence - Apt Ofc/Storage","P","6P1","430","1",,"WATER",,"ST","39.14064","-77.202","6D","
,  
(39.1406, -77.202)"
"201530388","2202","250023961","2025-05-29T23:39:40.000","2025-05-29T23:39:00.000",,"220","1","Crime Against Property","Burglary/Breaking and Entering","BURGLARY - FORCED ENTRY-RESIDENTIAL","MONTGOMERY VILLAGE","1  BLK  WATER ST","GAITHERSBURG","MD","20877","GPD","Residence - Apartment/Condo","P","6P1","430","1",,"WATER",,"ST","39.14064","-77.202","6D","
,  
(39.1406, -77.202)"
"201530388","9099","250023961","2025-05-29T23:39:40.000","2025-05-29T23:39:00.000",,"90Z","1","Crime Against Society","All Other Offenses","ALL OTHER OFFENSES","MONTGOMERY VILLAGE","1  BLK  WATER ST","GAITHERSBURG","MD","20877","GPD","Residence - Apartment/Condo","P","6P1","430","1",,"WATER",,"ST","39.14064","-77.202","6D","
,  
(39.1406, -77.202)"
"201530388","5311","250023961","2025-05-29T23:39:40.000","2025-05-29T23:39:00.000",,"90C","1","Crime Against Society","Disorderly Conduct","PUBLIC PEACE - DISORDERLY CONDUCT","MONTGOMERY VILLAGE","1  BLK  WATER ST","GAITHERSBURG","MD","20877","GPD","Residence - Apartment/Condo","P","6P1","430","1",,"WATER",,"ST","39.14064","-77.202","6D","
,  
(39.1406, -77.202)"
"201530867","3532","250023960","2025-05-29T23:30:37.000","2025-05-29T23:30:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","SILVER SPRING",,"SILVER SPRING","MD","20910","MCPD","Street - In vehicle","G","3G2","105",,,"COLESVILLE",,"RD","39.00005","-77.0257","3D","
,  
(39.0001, -77.0257)"
"201530434","2305","250024006","2025-05-30T10:35:29.000","2025-05-29T23:00:00.000","2025-05-30T09:00:00.000","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","ROCKVILLE","12200 BLK  DREWS CT","POTOMAC","MD","20854","MCPD","Residence - Driveway","B","1B2","454","12200",,"DREWS",,"CT","0.0","0.0","1D","
,  
(0.0, 0.0)"
"201530434","2404","250024006","2025-05-30T10:35:29.000","2025-05-29T23:00:00.000","2025-05-30T09:00:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","ROCKVILLE","12200 BLK  DREWS CT","POTOMAC","MD","20854","MCPD","Residence - Driveway","B","1B2","454","12200",,"DREWS",,"CT","0.0","0.0","1D","
,  
(0.0, 0.0)"
"201530434","2605","250024006","2025-05-30T10:35:29.000","2025-05-29T23:00:00.000","2025-05-30T09:00:00.000","26B","1","Crime Against Property","Credit Card/Automatic Teller Machine Fraud","FRAUD - ILLEGAL USE CREDIT CARDS","ROCKVILLE","12200 BLK  DREWS CT","POTOMAC","MD","20854","MCPD","Gas Station","B","1B2","454","12200",,"DREWS",,"CT","0.0","0.0","1D","
,  
(0.0, 0.0)"
"201530386","1399","250023957","2025-05-29T22:41:11.000","2025-05-29T22:41:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","11500 BLK  LOCKWOOD DR","SILVER SPRING","MD","20904","MCPD","Residence - Apartment/Condo","I","3I1","145","11500",,"LOCKWOOD",,"DR","39.0412","-76.9862","3D","
,  
(39.0412, -76.9862)"
"201530377","2305","250023958","2025-05-29T22:40:51.000","2025-05-29T22:40:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","GERMANTOWN","13100 BLK  BRIARCLIFF TER","GERMANTOWN","MD","20874","MCPD","Parking Lot - Residential","N","5N1","702","13100",,"BRIARCLIFF",,"TER","39.18195","-77.2725","5D","
,  
(39.182, -77.2725)"
"201530381","3699","250023954","2025-05-29T21:33:15.000","2025-05-29T21:33:00.000",,"11D","1","Crime Against Person","Forcible Fondling","SEX OFFENSE - FONDLING","MONTGOMERY VILLAGE","16900 BLK  CRABBS BRANCH WAY","DERWOOD","MD","20855","MCPD","Street - In vehicle","P","6P3","551","16900",,"CRABBS BRANCH",,"WAY","39.13213","-77.1706","6D","
,  
(39.1321, -77.1706)"
"201530376","2902","250023955","2025-05-29T21:48:24.000","2025-05-29T21:20:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","MONTGOMERY VILLAGE","7900 BLK  PEARLBUSH DR","GAITHERSBURG","MD",,"MCPD","Parking Lot - Residential","R","6R3","420","7900",,"PEARLBUSH",,"DR","39.15909","-77.1625","6D","
,  
(39.1591, -77.1625)"
"201530376","2404","250023955","2025-05-29T21:48:24.000","2025-05-29T21:20:00.000",,"240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","MONTGOMERY VILLAGE","7900 BLK  PEARLBUSH DR","GAITHERSBURG","MD",,"MCPD","Parking Lot - Residential","R","6R3","420","7900",,"PEARLBUSH",,"DR","39.15909","-77.1625","6D","
,  
(39.1591, -77.1625)"
"201530374","2999","250023953","2025-05-29T21:15:00.000","2025-05-29T21:15:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","BETHESDA","7000 BLK  RADNOR RD","BETHESDA","MD","20817","MCPD","School - Elementary/Secondary","E","2E2","024","7000",,"RADNOR",,"RD","38.9792","-77.114","2D","
,  
(38.9792, -77.114)"
"201530516","9105","250023949",,"2025-05-29T20:55:00.000",,"90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","MONTGOMERY VILLAGE","1  BLK S SUMMIT AVE","GAITHERSBURG","MD","20877","GPD","Street - Commercial","P","6P3","431","1","S","SUMMIT",,"AVE","39.14219","-77.1933","6D","
,  
(39.1422, -77.1933)"
"201530461","3532","250023951","2025-05-29T20:47:22.000","2025-05-29T20:47:00.000","2025-05-29T00:00:00.000","35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","SILVER SPRING",,"SILVER SPRING","MD","20910","MCPD","Street - Commercial","G","3G1","668",,,"GEORGIA",,"AVE","39.11685","-77.0752","3D","
,  
(39.1168, -77.0752)"
"201530371","9199","250023946","2025-05-29T20:21:01.000","2025-05-29T20:15:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","800 BLK  QUINCE ORCHARD BLV","GAITHERSBURG","MD","20878","GPD","Parking Lot - Residential","P","6P2","554","800",,"QUINCE ORCHARD",,"BLV","39.14077","-77.2285","6D","
,  
(39.1408, -77.2285)"
"201530530","9107","250024137","2025-05-30T23:21:38.000","2025-05-29T20:10:00.000","2025-05-30T00:00:00.000","90Z","1","Crime Against Society","All Other Offenses","MISSING PERSON","SILVER SPRING","3400 BLK  CASTLE WAY","SILVER SPRING","MD","20904","MCPD","Residence -Townhouse/Duplex","I","3I2","380","3400",,"CASTLE",,"WAY","0.0","0.0","3D","
,  
(0.0, 0.0)"
"201530357","9199","250023950","2025-05-29T20:04:44.000","2025-05-29T20:04:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","14400 BLK  PARKVALE RD","ROCKVILLE","MD","20853","MCPD","Parking Lot - Residential","K","4K2","529","14400",,"PARKVALE",,"RD","39.09126","-77.1127","4D","
,  
(39.0913, -77.1127)"
"201530365","9101","250023948","2025-05-29T20:01:32.000","2025-05-29T20:01:00.000",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","MONTGOMERY VILLAGE","20200 BLK  LEA POND PL","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence -Townhouse/Duplex","R","6R2","504","20200",,"LEA POND",,"PL","39.18838","-77.19","6D","
,  
(39.1884, -77.19)"
"201530402","2404","250023978",,"2025-05-29T20:00:00.000","2025-05-30T07:00:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","MONTGOMERY VILLAGE","20100 BLK  ROTHBURY LA","MONTGOMERY VILLAGE","MD","20886","MCPD","Parking Lot - Residential","R","6R2","504","20100",,"ROTHBURY",,"LA","39.18564","-77.1911","6D","
,  
(39.1856, -77.1911)"
"201530465","2404","250024062","2025-05-30T15:14:02.000","2025-05-29T20:00:00.000","2025-05-30T06:30:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","ROCKVILLE","1400 BLK  GLADSTONE DR","ROCKVILLE","MD","20851","RCPD","Street - Residential","A","1A2","292","1400",,"GLADSTONE",,"DR","39.08114","-77.1245","1D","
,  
(39.0811, -77.1245)"
"201530465","2305","250024062","2025-05-30T15:14:02.000","2025-05-29T20:00:00.000","2025-05-30T06:30:00.000","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","ROCKVILLE","1400 BLK  GLADSTONE DR","ROCKVILLE","MD","20851","RCPD","Street - Residential","A","1A2","292","1400",,"GLADSTONE",,"DR","39.08114","-77.1245","1D","
,  
(39.0811, -77.1245)"
"201530465","2902","250024062","2025-05-30T15:14:02.000","2025-05-29T20:00:00.000","2025-05-30T06:30:00.000","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","ROCKVILLE","1400 BLK  GLADSTONE DR","ROCKVILLE","MD","20851","RCPD","Street - Residential","A","1A2","292","1400",,"GLADSTONE",,"DR","39.08114","-77.1245","1D","
,  
(39.0811, -77.1245)"
"201530356","9101","250023945","2025-05-29T19:57:54.000","2025-05-29T19:57:00.000",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","ROCKVILLE","700 BLK  ROCKVILLE PIK","ROCKVILLE","MD","20852","RCPD","Hospital/Emergency Care Center","A","1A2","274","700",,"ROCKVILLE",,"PIK","39.07999","-77.1434","1D","
,  
(39.08, -77.1434)"
"201530467","1313","250023939","2025-05-29T19:09:31.000","2025-05-29T19:09:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - SIMPLE","BETHESDA","10100 BLK  RIVER RD","POTOMAC","MD","20854","MCPD","Grocery/Supermarket","E","2E4","215","10100",,"RIVER",,"RD","0.0","0.0","2D","
,  
(0.0, 0.0)"
"201530427","5311","250023935","2025-05-29T19:07:24.000","2025-05-29T19:07:00.000",,"90C","1","Crime Against Society","Disorderly Conduct","PUBLIC PEACE - DISORDERLY CONDUCT","WHEATON","13800 BLK  CONNECTICUT AVE","SILVER SPRING","MD","20906","MCPD","Parking Lot - Commercial","K","4K2","526","13800",,"CONNECTICUT",,"AVE","39.08022","-77.0805","4D","
,  
(39.0802, -77.0805)"
"201530515","2303","250023938","2025-05-29T18:58:16.000","2025-05-29T18:58:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","GERMANTOWN","12900 BLK  MIDDLEBROOK RD","GERMANTOWN","MD","20874","MCPD","Retail - Department/Discount Store","N","5N1","702","12900",,"MIDDLEBROOK",,"RD","39.17881","-77.2673","5D","
,  
(39.1788, -77.2673)"
"201530343","9021","250023933","2025-05-29T18:53:31.000","2025-05-29T18:53:00.000",,"90I","1","Crime Against Not a Crime","Runaway","JUVENILE - RUNAWAY","MONTGOMERY VILLAGE","400 BLK  QUINCE ORCHARD RD","GAITHERSBURG","MD","20878","MCPD","Hotel/Motel/Etc.","P","6P2","445","400",,"QUINCE ORCHARD",,"RD","39.14797","-77.2181","6D","
,  
(39.148, -77.2181)"
"201530373","9113","250023944","2025-05-29T18:49:59.000","2025-05-29T18:49:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","MONTGOMERY VILLAGE","7700 BLK  PRINCE HALL CT","GAITHERSBURG","MD","20877","MCPD","Residence - Single Family","R","6R3","542","7700",,"PRINCE HALL",,"CT","39.15342","-77.1635","6D","
,  
(39.1534, -77.1635)"
"201530338","1399","250023929","2025-05-29T18:35:11.000","2025-05-29T18:35:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","8400 BLK  COLESVILLE RD","SILVER SPRING","MD","20910","MCPD","Restaurant","G","3G1","095","8400",,"COLESVILLE",,"RD","38.99394","-77.0315","3D","
,  
(38.9939, -77.0315)"
"201530349","2303","250023928","2025-05-29T18:33:26.000","2025-05-29T18:30:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","14000 BLK  GEORGIA AVE","SILVER SPRING","MD","20906","MCPD","Retail - Hardware","K","4K2","342","14000",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530379","9107","250023959","2025-05-29T23:06:56.000","2025-05-29T18:30:00.000","2025-05-29T23:42:00.000","90Z","1","Crime Against Society","All Other Offenses","MISSING PERSON","SILVER SPRING","8000 BLK  GEORGIA AVE","SILVER SPRING","MD","20910","MCPD","Residence - Apartment/Condo","G","3G1","091","8000",,"GEORGIA",,"AVE","38.98809","-77.0267","3D","
,  
(38.9881, -77.0267)"
"201530349","3532","250023928","2025-05-29T18:33:26.000","2025-05-29T18:30:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","WHEATON","14000 BLK  GEORGIA AVE","SILVER SPRING","MD","20906","MCPD","Street - Commercial","K","4K2","342","14000",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530335","3564","250023927",,"2025-05-29T18:21:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - MARIJUANA (DESCRIBE OFFENSE)","BETHESDA","7800 BLK  WOODMONT AVE","BETHESDA","MD","20814","MCPD","Street - Other","D","2D2","048","7800",,"WOODMONT",,"AVE","38.98815","-77.096","2D","
,  
(38.9881, -77.096)"
"201530358","5401","250023926","2025-05-29T18:13:31.000","2025-05-29T18:13:00.000",,"90Z","1","Crime Against Society","All Other Offenses","HIT AND RUN","SILVER SPRING",,"SILVER SPRING","MD","20901","MCPD","Street - Commercial","I","3I1","518",,,"LOCKWOOD",,"DR","39.04134","-76.9845","3D","
,  
(39.0413, -76.9845)"
"201530452","2203","250024036",,"2025-05-29T18:00:00.000","2025-05-30T06:45:00.000","220","1","Crime Against Property","Burglary/Breaking and Entering","BURGLARY - FORCED ENTRY-NONRESIDENTIAL","BETHESDA","5500 BLK  WISCONSIN AVE","CHEVY CHASE","MD","20815","MCPD","Doctor/Dentist/Vet Office","E","2E1","516","5500",,"WISCONSIN",,"AVE","38.96379","-77.0872","2D","
,  
(38.9638, -77.0872)"
"201530400","2404","250023977",,"2025-05-29T18:00:00.000","2025-05-30T05:45:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","SILVER SPRING","800 BLK  HUDSON AVE","TAKOMA PARK","MD","20912","MCPD","Street - Residential","H","3H1","129","800",,"HUDSON",,"AVE","38.99256","-77.0022","3D","
,  
(38.9926, -77.0022)"
"201530337","1399","250023920","2025-05-29T17:53:48.000","2025-05-29T17:53:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN",,"OLNEY","MD","20832","MCPD","Street - Commercial","M","5M2","634",,,"OLNEY LAYTONSVILLE",,"RD","39.17479","-77.0986","5D","
,  
(39.1748, -77.0986)"
